"error_x","error_y"
81.104,2.800259654,
81.104,3.376477979,
81.104,3.376477979,
81.104,3.376477979,
81.104,3.376477979,
81.104,3.376477979,
81.154,3.374668186,
81.154,3.314997415,
81.154,3.360865546,
81.154,3.300592674,
81.161,3.300592674,
81.161,3.300592674,
81.161,3.249498995,
81.161,3.446318406,
81.211,3.446333636,
81.211,3.328587501,
81.211,3.404695382,
81.211,3.286049667,
81.261,3.27140599,
81.261,3.157456821,
81.261,3.206535436,
81.261,3.778133298,
81.301,3.786617885,
81.301,3.731047763,
81.301,3.876933605,
81.301,3.184424889,
81.321,3.169030355,
81.321,3.116830776,
81.321,3.854577356,
81.321,4.709430627,
81.371,4.730721932,
81.371,4.684229271,
81.371,3.899899265,
81.371,1.76650157,
81.391,1.753348238,
81.391,1.699891654,
81.391,11.75047663,
81.391,11.97917222,
81.424,11.94146943,
81.424,11.95477505,
81.424,11.82468918,
81.424,11.80731905,
81.444,11.77063544,
81.444,11.78422604,
81.444,12.12840472,
81.444,12.16378417,
81.481,12.16378417,
81.481,12.16378417,
81.481,12.21286276,
81.481,12.23664687,
81.564,12.12183436,
81.564,12.16531823,
81.564,12.908881,
81.564,12.80016467,
81.564,12.80016467,
81.564,12.80016467,
81.564,12.80016467,
81.564,12.80016467,
81.604,12.80016467,
81.604,12.80016467,
81.604,13.44178137,
81.604,13.51030637,
81.604,13.47202412,
81.604,13.48496767,
81.604,12.84217053,
81.604,12.77268306,
81.641,12.73253722,
81.641,12.74487819,
81.641,11.32544725,
81.641,11.00838989,
81.691,10.92696892,
81.691,10.93976071,
81.691,11.39086754,
81.691,11.41019905,
81.761,11.32770488,
81.761,11.34242903,
81.761,10.35321742,
81.761,10.28431743,
81.764,10.28431743,
81.764,10.28431743,
81.764,10.12167576,
81.764,10.11377706,
81.784,10.11377706,
81.784,10.11377706,
81.784,11.41233674,
81.784,11.49679592,
81.824,11.45596402,
81.824,11.46416296,
81.824,8.970272416,
81.824,8.798496468,
81.871,8.713579886,
81.871,8.717384293,
81.871,9.272511961,
81.871,9.282929453,
81.894,9.239367751,
81.894,9.24274052,
81.894,9.640464352,
81.894,9.657483149,
81.931,9.615288538,
81.931,9.620120817,
81.931,8.9598852,
81.931,8.937699636,
81.944,8.937699636,
81.944,8.937699636,
81.944,8.337133427,
81.944,8.316898966,
81.981,8.272781092,
81.981,8.274671181,
81.981,8.362076903,
81.981,8.362237757,
82.031,8.274873336,
82.031,8.279709049,
82.031,8.125534758,
82.031,8.115461449,
82.071,8.072200556,
82.071,8.073435837,
82.071,8.250017898,
82.071,8.251747138,
82.084,8.251747138,
82.084,8.251747138,
82.084,8.837560063,
82.084,8.859190602,
82.104,8.814294935,
82.104,8.818354175,
82.104,8.950325999,
82.104,8.953017503,
82.134,8.909500743,
82.134,8.914099042,
82.134,8.067709092,
82.134,8.034643152,
82.194,7.989266508,
82.194,7.991687309,
82.194,8.860476736,
82.194,8.886725747,
82.234,8.842852409,
82.234,8.847659749,
82.234,9.55427205,
82.234,9.596441551,
82.234,9.551037632,
82.234,9.557667108,
82.234,7.568894973,
82.234,7.460694869,
82.261,7.416306145,
82.261,7.417583763,
82.261,7.783444907,
82.261,7.790988992,
82.304,7.744926815,
82.304,7.74768001,
82.304,7.356456978,
82.304,7.344651213,
82.354,7.344651213,
82.354,7.344651213,
82.354,8.198510291,
82.354,8.227191613,
82.384,8.139845281,
82.384,8.1495477,
82.384,8.608948307,
82.384,8.625453817,
82.424,8.581018723,
82.424,8.586970194,
82.424,8.753464912,
82.424,8.760293948,
82.451,8.717669014,
82.451,8.724355406,
82.451,7.05887343,
82.451,6.967491226,
82.451,6.967491226,
82.451,6.967491226,
82.451,7.2301543,
82.451,7.232924608,
82.514,7.141802719,
82.514,7.145372122,
82.514,8.206004738,
82.514,8.249937298,
82.564,8.205486012,
82.564,8.211279186,
82.564,8.664133549,
82.564,8.696737272,
82.594,8.654206446,
82.594,8.66176409,
82.594,7.29463392,
82.594,7.189993564,
82.674,7.10965511,
82.674,7.115156084,
82.731,7.715399786,
82.731,7.725264609,
82.731,7.652689533,
82.731,7.662060135,
82.731,7.662060135,
82.731,7.662060135,
82.731,7.662060135,
82.731,7.662060135,
82.731,7.662060135,
82.731,7.662060135,
82.734,7.662060135,
82.734,7.662060135,
82.734,8.630551006,
82.734,8.710875393,
82.764,8.677872331,
82.764,8.687372204,
82.764,8.634214405,
82.764,8.605597695,
82.801,8.574540897,
82.801,8.583450162,
82.801,8.747472803,
82.801,8.75188945,
82.834,8.722914274,
82.834,8.732456368,
82.834,8.975340786,
82.834,8.983551783,
82.864,8.956692391,
82.864,8.966923326,
82.864,8.491047575,
82.864,8.437914244,
82.901,8.413076979,
82.901,8.422064253,
82.901,9.388400248,
82.901,9.50041382,
82.924,9.477964642,
82.924,9.491032766,
82.924,9.117263171,
82.924,9.058327527,
82.971,9.03795967,
82.971,9.050177806,
82.971,8.501351378,
82.971,8.420261241,
82.994,8.401966433,
82.994,8.412219939,
82.994,8.772945528,
82.994,8.805788943,
83.031,8.789766232,
83.031,8.801643361,
83.031,9.157449727,
83.031,9.201412036,
83.051,9.187674986,
83.051,9.201291618,
83.051,9.01076005,
83.051,8.969423673,
83.054,8.969423673,
83.054,8.969423673,
83.054,8.832925059,
83.054,8.815592314,
83.144,8.794592452,
83.144,8.820285502,
83.144,8.911127523,
83.144,8.914167585,
83.164,8.906852835,
83.164,8.92051198,
83.164,9.284752348,
83.164,9.336944513,
83.201,9.331632616,
83.201,9.34699771,
83.201,9.168183837,
83.201,9.112901047,
83.231,9.109549603,
83.231,9.123968225,
83.231,9.640464565,
83.231,9.708491597,
83.264,9.70699159,
83.264,9.723179211,
83.264,8.88564009,
83.264,8.714133443,
83.304,8.714482895,
83.304,8.727055293,
83.304,8.145288838,
83.304,8.059219155,
83.321,8.059219155,
83.321,8.059219155,
83.331,8.226172988,
83.331,8.247483244,
83.364,8.249568173,
83.364,8.260478161,
83.364,7.815144204,
83.364,7.752814573,
83.384,7.75667447,
83.384,7.76516197,
83.384,8.440811161,
83.384,8.507490626,
83.431,8.520001209,
83.431,8.544281861,
83.431,9.050646215,
83.431,9.119558811,
83.451,9.128048901,
83.451,9.142698638,
83.451,9.300695003,
83.451,9.348494501,
83.494,9.358439992,
83.494,9.374672006,
83.494,9.417317992,
83.494,9.435749017,
83.494,9.435749017,
83.494,9.435749017,
83.494,9.113631472,
83.494,9.043651725,
83.574,9.06770548,
83.574,9.099377298,
83.574,9.948323512,
83.574,10.13397143,
83.591,10.14772271,
83.591,10.16718348,
83.591,9.60982379,
83.591,9.4538792,
83.594,9.4538792,
83.594,9.4538792,
83.594,9.400430277,
83.594,9.389255927,
83.684,9.420769319,
83.684,9.455558833,
83.684,8.798451221,
83.684,8.621439357,
83.684,8.621439357,
83.684,8.621439357,
83.724,9.1843849,
83.724,9.298831471,
83.724,9.316391411,
83.724,9.333177621,
83.724,9.262105363,
83.724,9.244806949,
83.764,9.283152026,
83.764,9.31699281,
83.764,9.851326651,
83.764,9.992968923,
83.784,10.01339119,
83.784,10.03289875,
83.784,9.473584919,
83.784,9.293189368,
83.804,9.293189368,
83.804,9.293189368,
83.804,9.19884932,
83.804,9.177195427,
83.844,9.198929283,
83.844,9.21563248,
83.844,9.039739178,
83.844,8.987073564,
83.894,9.033418146,
83.894,9.065609029,
83.894,9.357005111,
83.894,9.422394923,
83.931,9.422394923,
83.931,9.422394923,
83.931,8.81088043,
83.931,8.682448088,
83.954,8.706937925,
83.954,8.722556587,
83.954,9.308282867,
83.954,9.458842848,
83.981,9.483906055,
83.981,9.502348666,
83.981,8.844772261,
83.981,8.662075251,
84.004,8.688170833,
84.004,8.704060295,
84.004,8.57124196,
84.004,8.530163947,
84.044,8.557168504,
84.044,8.572476007,
84.044,8.332171096,
84.044,8.265670791,
84.094,8.29347323,
84.094,8.307602762,
84.094,9.067845218,
84.094,9.278997449,
84.131,9.307039042,
84.131,9.325393911,
84.131,8.938512647,
84.131,8.804380063,
84.171,8.833282412,
84.171,8.849775817,
84.171,8.773895322,
84.171,8.746825678,
84.174,8.776495437,
84.174,8.792719999,
84.211,8.882994134,
84.211,8.881678769,
84.224,8.911880882,
84.224,8.928157783,
84.224,9.399914561,
84.224,9.542158729,
84.264,9.572671969,
84.264,9.591242859,
84.264,9.879604405,
84.264,9.981051644,
84.301,10.01178826,
84.301,10.03171825,
84.301,10.2218725,
84.301,10.29457038,
84.314,10.32575266,
84.314,10.34652408,
84.331,9.48618904,
84.331,9.189328208,
84.361,9.221472785,
84.361,9.239499228,
84.361,9.141519152,
84.361,9.102268386,
84.381,9.135077644,
84.381,9.152712307,
84.381,9.050532055,
84.381,9.010747952,
84.414,9.010747952,
84.414,9.010747952,
84.414,9.431570096,
84.414,9.584114534,
84.471,9.647173123,
84.471,9.686457857,
84.471,9.58079585,
84.471,9.541432,
84.481,9.571985609,
84.481,9.591815431,
84.481,9.748899883,
84.481,9.77275369,
84.504,9.77275369,
84.504,9.77275369,
84.504,9.279861264,
84.504,9.079386593,
84.594,9.181196563,
84.594,9.23308708,
84.594,10.11629575,
84.594,10.46803768,
84.601,10.46803768,
84.601,10.46803768,
84.601,9.551407901,
84.601,9.201780251,
84.644,9.237332968,
84.644,9.255605049,
84.644,8.89316196,
84.644,8.746430419,
84.651,8.746430419,
84.651,8.746430419,
84.651,8.58084479,
84.651,8.518667118,
84.694,8.556518935,
84.694,8.571742211,
84.694,8.046293317,
84.694,7.914519152,
84.721,7.953126521,
84.721,7.966382744,
84.724,8.306081316,
84.724,8.409633677,
84.761,8.489581712,
84.761,8.519909669,
84.761,8.729152814,
84.761,8.78936572,
84.794,8.830736734,
84.794,8.846636342,
84.794,8.722817097,
84.794,8.672714048,
84.794,8.714357578,
84.794,8.729749454,
84.794,8.401994002,
84.794,8.278431919,
84.841,8.278431919,
84.841,8.278431919,
84.841,8.158955099,
84.841,8.117571122,
84.904,8.205117192,
84.904,8.230521255,
84.904,8.114286699,
84.904,8.203487503,
84.911,8.248109982,
84.911,8.262778817,
84.911,8.0121694,
84.911,7.914246727,
84.964,7.959159703,
84.964,7.972586314,
84.964,7.249054507,
84.964,7.049339799,
85.004,7.096516332,
85.004,7.106062094,
85.004,7.802474438,
85.004,8.015732405,
85.021,8.061617693,
85.021,8.075690117,
85.021,8.012382548,
85.021,7.932758608,
85.064,7.980396725,
85.064,7.99279659,
85.064,7.967829875,
85.064,7.957710007,
85.101,8.005091249,
85.101,8.017578085,
85.101,7.638009288,
85.101,7.506762754,
85.114,7.556096418,
85.114,7.566010503,
85.114,7.433062674,
85.114,7.39344029,
85.144,7.39344029,
85.144,7.39344029,
85.144,7.458545938,
85.144,7.474485839,
85.164,7.523553536,
85.164,7.533215543,
85.164,7.800696966,
85.164,7.838140462,
85.204,7.888349175,
85.204,7.898476852,
85.204,7.273757622,
85.204,7.084089148,
85.261,7.187038585,
85.261,7.197119536,
85.261,7.49939968,
85.261,7.561891429,
85.314,7.613055854,
85.314,7.620680093,
85.314,8.532086293,
85.314,8.793605552,
85.331,8.844672548,
85.331,8.856791659,
85.331,8.919523782,
85.331,8.951816448,
85.354,9.002099797,
85.354,9.014953122,
85.354,8.864911877,
85.354,8.801137061,
85.394,8.85294462,
85.394,8.864685854,
85.394,8.697694177,
85.394,8.593830153,
85.414,8.593830153,
85.414,8.593830153,
85.414,8.525040463,
85.414,8.496601611,
85.474,8.601452897,
85.474,8.621438132,
85.474,8.252119109,
85.474,8.192924773,
85.484,8.245369768,
85.484,8.254930113,
85.491,7.609617432,
85.491,7.468723425,
85.524,7.523175365,
85.524,7.529880903,
85.524,7.002128512,
85.524,6.916541187,
85.564,6.916541187,
85.564,6.916541187,
85.564,7.132159744,
85.564,7.168376695,
85.564,7.168376695,
85.564,7.168376695,
85.564,7.168376695,
85.564,7.168376695,
85.614,7.222207241,
85.614,7.227966429,
85.614,5.65539575,
85.614,5.637557123,
85.614,5.637557123,
85.614,5.637557123,
85.614,5.637557123,
85.614,5.637557123,
85.691,5.801887026,
85.691,5.784044499,
85.691,6.032743214,
85.691,5.990123826,
85.734,6.045105558,
85.734,6.042611403,
85.734,6.891387913,
85.734,6.948052087,
85.781,7.058805065,
85.781,7.069699015,
85.781,7.036737885,
85.781,7.027276755,
85.794,7.027276755,
85.794,7.027276755,
85.794,7.151346088,
85.794,7.136913326,
85.834,7.193192956,
85.834,7.197743145,
85.834,7.240599145,
85.834,7.248756953,
85.834,7.303852149,
85.834,7.309075807,
85.834,6.991769123,
85.834,6.93731456,
85.884,6.994055569,
85.884,6.996703411,
85.884,6.685010109,
85.884,6.670581675,
85.934,6.726245349,
85.934,6.727925965,
85.934,6.686928673,
85.934,6.698856048,
85.954,6.755697401,
85.954,6.758572194,
85.954,5.954805054,
85.954,5.937435055,
86.001,5.99313773,
86.001,5.991341458,
86.001,6.305168433,
86.001,6.299935232,
86.034,6.356996784,
86.034,6.357185901,
86.034,6.234828485,
86.034,6.234969173,
86.064,6.290737512,
86.064,6.290449675,
86.064,6.147439955,
86.064,6.15399038,
86.091,6.210991344,
86.091,6.209403188,
86.091,6.440632613,
86.091,6.438326782,
86.131,6.494076944,
86.131,6.493123574,
86.131,6.459117969,
86.131,6.461177213,
86.151,6.518133403,
86.151,6.51701659,
86.161,6.559684238,
86.161,6.558402275,
86.184,6.614086109,
86.184,6.613484955,
86.184,6.68808444,
86.184,6.687599943,
86.224,6.744413031,
86.224,6.744613871,
86.224,6.93318568,
86.224,6.944720156,
86.264,7.000137201,
86.264,7.002512871,
86.264,6.91317419,
86.264,6.907758241,
86.301,6.964213351,
86.301,6.96620756,
86.301,6.054009796,
86.301,6.046891403,
86.314,6.102053104,
86.314,6.100547235,
86.314,6.027356805,
86.314,6.032914525,
86.374,6.088940211,
86.374,6.086951695,
86.374,5.26149638,
86.374,5.373203191,
86.431,5.481108867,
86.431,5.465277372,
86.431,5.086349128,
86.431,5.176166425,
86.431,5.176166425,
86.431,5.176166425,
86.431,5.176166425,
86.431,5.176166425,
86.444,5.230849757,
86.444,5.220825344,
86.444,5.537814272,
86.444,5.481478502,
86.494,5.5363733,
86.494,5.52859413,
86.494,5.574381784,
86.494,5.564014008,
86.531,5.620380403,
86.531,5.613695612,
86.531,5.585319196,
86.531,5.604263022,
86.564,5.659770875,
86.564,5.652500803,
86.564,5.114572832,
86.564,5.228444718,
86.584,5.283818821,
86.584,5.273614315,
86.584,5.131429902,
86.584,5.344636059,
86.614,5.344636059,
86.614,5.344636059,
86.614,5.332436685,
86.614,5.369295311,
86.671,5.474746026,
86.671,5.446211234,
86.671,5.666078424,
86.671,5.459410005,
86.701,5.514746627,
86.701,5.505015472,
86.701,5.717934484,
86.701,5.645276082,
86.721,5.702789121,
86.721,5.69601546,
86.721,4.841269476,
86.721,5.131543526,
86.771,5.184776,
86.771,5.170919506,
86.771,5.282393537,
86.771,5.209575171,
86.794,5.265090277,
86.794,5.253722209,
86.794,4.794318968,
86.794,5.094364932,
86.831,5.145451618,
86.831,5.128768606,
86.831,5.050666754,
86.831,5.159587758,
86.871,5.210690231,
86.871,5.193980552,
86.871,5.258867837,
86.871,5.197766297,
86.894,5.249289243,
86.894,5.233024314,
86.901,4.72014617,
86.901,4.931036219,
86.934,4.980003913,
86.934,4.96155971,
86.934,4.92967936,
86.934,4.772881253,
86.971,4.823002709,
86.971,4.805334779,
86.971,4.696020877,
86.971,4.772067697,
86.994,4.772067697,
86.994,4.772067697,
86.994,4.701053569,
86.994,4.854794889,
86.994,4.903125422,
86.994,4.884336837,
86.994,4.676091117,
86.994,5.111570785,
87.064,5.19866582,
87.064,5.154804964,
87.064,5.269807037,
87.064,5.075203181,
87.094,5.121853015,
87.094,5.101542807,
87.104,4.798962213,
87.104,5.146857058,
87.124,5.189849282,
87.124,5.168171075,
87.124,4.930072183,
87.124,5.356149469,
87.164,5.393794337,
87.164,5.368624419,
87.164,5.763394004,
87.164,5.463774153,
87.184,5.463774153,
87.184,5.463774153,
87.184,5.232026784,
87.184,5.84180997,
87.211,5.880370433,
87.211,5.856868651,
87.211,5.787148899,
87.211,6.006504344,
87.251,6.042996392,
87.251,6.017570817,
87.251,5.827707436,
87.251,6.128332397,
87.291,6.16219265,
87.291,6.13721615,
87.291,6.046808462,
87.291,6.235995676,
87.301,6.267816372,
87.301,6.240909301,
87.301,6.318461526,
87.301,6.082871609,
87.344,6.118088387,
87.344,6.093850774,
87.344,6.083274872,
87.344,6.216744337,
87.401,6.251132145,
87.401,6.225378898,
87.401,6.180914289,
87.401,6.381799393,
87.431,6.415714342,
87.431,6.391300839,
87.431,6.35435971,
87.431,6.537622203,
87.461,6.570215144,
87.461,6.544071728,
87.461,6.403231044,
87.461,6.777514108,
87.491,6.80764143,
87.491,6.78237093,
87.491,6.732853005,
87.491,6.934124278,
87.534,6.962811306,
87.534,6.935719133,
87.544,6.973008124,
87.544,6.780132162,
87.544,6.811208976,
87.544,6.786447798,
87.544,6.781179638,
87.544,6.813373002,
87.601,6.844315915,
87.601,6.818104593,
87.601,6.712349366,
87.601,6.826108642,
87.611,6.856161372,
87.611,6.831362861,
87.611,6.828677312,
87.611,6.952255943,
87.631,6.981838898,
87.631,6.95544713,
87.631,6.786544314,
87.631,7.243676999,
87.684,7.270007735,
87.684,7.244553015,
87.684,7.298521689,
87.684,7.601979425,
87.731,7.628200093,
87.731,7.601147519,
87.731,7.656582729,
87.731,7.400177551,
87.761,7.429106831,
87.761,7.40446101,
87.761,7.444818805,
87.761,7.258834334,
87.791,7.289139611,
87.791,7.263339644,
87.791,7.213583745,
87.791,7.449030167,
87.824,7.478713755,
87.824,7.454449628,
87.824,7.401289034,
87.824,7.879368165,
87.851,7.906658566,
87.851,7.880248487,
87.851,7.87923375,
87.851,7.955606085,
87.904,7.983526487,
87.904,7.95903463,
87.904,8.021262431,
87.904,7.81583465,
87.931,7.845396569,
87.931,7.819735345,
87.931,7.546263742,
87.931,7.826360301,
87.961,7.852080581,
87.961,7.827305335,
87.961,7.847002008,
87.961,7.789503329,
87.994,7.815839654,
87.994,7.789547675,
87.994,7.837516235,
87.994,7.658933288,
88.001,7.687522179,
88.001,7.663527826,
88.001,7.610122236,
88.001,7.958065063,
88.041,7.984776929,
88.041,7.958725183,
88.041,7.853247225,
88.041,8.06874064,
88.091,8.094061312,
88.091,8.069541544,
88.091,7.845064754,
88.091,8.689156309,
88.141,8.708590055,
88.141,8.681287422,
88.141,8.741072828,
88.141,8.984895712,
88.151,9.005671839,
88.151,8.98052271,
88.151,8.921448451,
88.151,8.705149633,
88.194,8.725457357,
88.194,8.698442579,
88.194,8.655577067,
88.194,8.451290134,
88.204,8.472013925,
88.204,8.447008706,
88.204,8.404309262,
88.204,9.013094732,
88.234,9.031796517,
88.234,9.004668564,
88.234,8.911075121,
88.234,9.245583001,
88.314,9.262332291,
88.314,9.236933654,
88.424,9.229529972,
88.424,9.996763848,
88.411,10.06140541,
88.411,9.956590376,
88.411,9.956590376,
88.411,9.956590376,
88.461,9.973722754,
88.461,9.946743563,
88.461,9.971342514,
88.461,9.641336088,
88.511,9.659678006,
88.511,9.630918949,
88.511,9.651893792,
88.511,9.996146959,
88.534,10.01434053,
88.534,9.983885822,
88.534,9.940081319,
88.534,9.523186929,
88.614,9.559664064,
88.614,9.493872938,
88.614,9.482580888,
88.614,9.900550964,
88.614,9.900550964,
88.614,9.900550964,
88.614,9.900550964,
88.614,9.900550964,
88.634,9.917934778,
88.634,9.882512973,
88.634,9.834831396,
88.634,9.896975062,
88.664,9.913496005,
88.664,9.876576177,
88.664,9.870676384,
88.664,10.08751151,
88.701,10.10358962,
88.701,10.06514408,
88.701,10.12644422,
88.701,10.4094006,
88.734,10.42602235,
88.734,10.38655138,
88.734,10.32326807,
88.734,10.1537541,
88.734,10.1537541,
88.734,10.1537541,
88.734,10.1537541,
88.734,10.1537541,
88.821,10.18546112,
88.821,10.10266226,
88.821,10.10254255,
88.821,10.65906507,
88.844,10.67408109,
88.844,10.63076265,
88.844,10.61082559,
88.844,10.67327336,
88.871,10.68791706,
88.871,10.64360594,
88.871,10.64391073,
88.871,10.69037648,
88.934,10.70489398,
88.934,10.6595234,
88.934,10.66138146,
88.934,11.2456141,
88.934,11.2456141,
88.934,11.2456141,
88.934,11.2456141,
88.934,11.2456141,
89.011,11.28658906,
89.011,11.14508398,
89.011,10.95794031,
89.011,11.31817745,
89.011,11.31817745,
89.011,11.31817745,
89.041,11.31761453,
89.041,11.37447907,
89.041,11.37447907,
89.041,11.37447907,
89.041,11.37447907,
89.041,11.37447907,
89.074,11.38508496,
89.074,11.33528398,
89.074,11.38515167,
89.074,10.60027492,
89.104,10.61246104,
89.104,10.56256269,
89.104,10.56049792,
89.104,11.03626466,
89.111,11.04782274,
89.111,10.99695459,
89.111,11.02931073,
89.111,11.00847092,
89.154,11.02045959,
89.154,10.96925074,
89.154,10.97508816,
89.154,11.33510799,
89.214,11.3466831,
89.214,11.29465271,
89.214,11.30609476,
89.214,11.79694499,
89.261,11.81919475,
89.261,11.71340578,
89.261,11.71960384,
89.261,13.05333035,
89.264,13.05333035,
89.264,13.05333035,
89.274,13.08015701,
89.274,12.61889913,
89.304,12.64005123,
89.304,12.53195279,
89.304,12.50077556,
89.304,12.01877222,
89.331,12.01877222,
89.331,12.01877222,
89.331,12.02935716,
89.331,12.34524514,
89.414,12.36596551,
89.414,12.25608332,
89.414,12.26299939,
89.414,13.58686372,
89.414,13.58686372,
89.414,13.58686372,
89.414,13.58686372,
89.414,13.58686372,
89.444,13.58686372,
89.444,13.58686372,
89.481,13.65376333,
89.481,14.03936238,
89.481,14.06798288,
